#      time         order        air_handl1   air_handli   plant_pla1   plant_pla2   plant_pla3   plant_pla4   plant_plan   zone_zone1   zone_zone2   zone_zone3   zone_zone4   zone_zone5   zone_zone_
  3859.377835       1.0000       56.754       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       277.02       277.02       0.0000    
  3860.448516       1.0000       56.755       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       142.48       142.48       38.198    
  3861.948516       1.0000       56.751       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       285.16       0.0000       109.66       109.66       0.0000    
  3863.000000       1.0000       56.748       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       508.74       0.0000       78.732       78.732       0.0000    
  3863.000000       1.0000       56.748       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       508.74       0.0000       71.240       71.240       0.0000    
  3863.262391       1.0000       56.751       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       557.85       0.0000       71.240       71.240       0.0000    
  3863.524783       1.0000       56.751       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       581.96       0.0000       71.240       71.240       0.0000    
  3864.049566       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       587.11       320.35       71.240       71.240       0.0000    
  3864.294574       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       578.59       460.42       71.240       71.240       0.0000    
  3864.294574       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       578.59       460.42       71.240       71.240       0.0000    
  3865.134226       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       521.30       507.51       71.240       71.240       0.0000    
  3865.973879       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       517.86       458.66       71.240       71.240       0.0000    
  3867.473879       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       512.75       466.00       82.703       82.703       0.0000    
  3868.973879       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       126.62       120.55       341.13       341.13       92.313    
  3869.162383       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       64.018       64.286       388.64       388.64       120.00    
  3869.539391       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       421.50       421.50       0.0000    
  3869.673066       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       412.83       412.83       0.0000    
  3869.940415       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       6.8025       0.0000       363.72       363.72       0.0000    
  3870.047354       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       24.100       0.0000       334.51       334.51       0.0000    
  3870.261234       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       106.41       0.0000       269.07       269.07       0.0000    
  3870.688992       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       334.64       93.114       162.91       162.91       0.0000    
  3871.544509       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       514.18       267.66       82.067       82.067       0.0000    
  3872.583214       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       483.49       224.46       71.240       71.240       0.0000    
  3873.495789       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       442.77       144.01       71.240       71.240       0.0000    
  3874.227125       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       384.60       64.064       103.64       103.64       0.0000    
  3874.318575       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       375.56       52.483       119.48       119.48       0.0000    
  3874.501474       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       341.40       14.105       158.17       158.17       0.0000    
  3874.867272       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       181.80       0.0000       268.02       268.02       0.0000    
  3874.942530       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       144.76       0.0000       294.46       294.46       0.0000    
  3875.093047       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       55.255       0.0000       341.80       341.80       0.0000    
  3875.394081       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       404.71       404.71       0.0000    
  3875.879348       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       375.74       375.74       0.0000    
  3876.068546       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       327.26       327.26       0.0000    
  3876.446941       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       217.18       217.18       0.0000    
  3876.852340       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       133.98       133.98       0.0000    
  3877.348131       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       123.15       0.0000       89.381       89.381       0.0000    
  3877.943985       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       277.45       0.0000       73.061       73.061       0.0000    
  3878.861800       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       346.15       0.0000       71.546       71.546       0.0000    
  3879.561471       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       303.46       0.0000       85.737       85.737       0.0000    
  3880.097373       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       221.73       0.0000       126.77       126.77       0.0000    
  3880.685646       1.0000       56.751       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       62.281       0.0000       253.56       253.56       0.0000    
  3881.220274       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       435.84       435.84       0.0000    
  3881.904241       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       612.15       612.15       0.0000    
  3882.762808       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       518.00       518.00       0.0000    
  3883.623395       1.0000       56.755       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       209.09       209.09       146.75    
  3885.026945       1.0000       56.755       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       2.3110       32.649       0.0000       141.09       141.09       2.3110    
  3886.526945       1.0000       56.755       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       363.09       121.96       82.675       82.675       0.0000    
  3887.000000       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       412.75       300.57       78.732       78.732       0.0000    
  3887.000000       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       412.75       300.57       71.240       71.240       0.0000    
  3888.029147       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       405.57       425.69       71.240       71.240       0.0000    
  3888.298068       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       396.79       413.58       71.240       71.240       0.0000    
  3888.298068       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       396.79       413.58       71.240       71.240       0.0000    
  3889.121386       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       378.04       366.85       71.240       71.240       0.0000    
  3889.944704       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       366.67       356.83       71.240       71.240       0.0000    
  3891.444704       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       336.58       332.58       81.693       81.693       0.0000    
  3891.744704       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       325.75       321.71       93.514       93.514       0.0000    
  3892.344704       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       228.89       226.94       169.41       169.41       20.345    
  3892.584704       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       166.44       167.99       224.85       224.85       41.304    
  3892.680704       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       136.66       140.24       252.12       252.12       52.433    
  3892.872704       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       55.445       66.637       309.60       309.60       77.451    
  3893.256704       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       404.49       404.49       132.34    
  3893.880871       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       378.15       378.15       74.633    
  3894.048452       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       334.17       334.17       0.0000    
  3894.383614       1.0000       56.758       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       233.34       233.34       0.0000    
  3894.517679       1.0000       56.758       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       200.03       200.03       0.0000    
  3894.785809       1.0000       56.758       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       17.545       0.0000       144.23       144.23       0.0000    
  3895.322068       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       255.19       91.996       90.541       90.541       0.0000    
  3896.012736       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       379.50       173.90       72.166       72.166       0.0000    
  3896.264389       1.0000       56.762       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       382.56       169.05       71.240       71.240       0.0000    
  3896.767694       1.0000       56.762       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       288.35       52.927       71.240       71.240       0.0000    
  3897.441837       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       190.81       0.0000       71.240       71.240       0.0000    
  3898.274364       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       77.792       0.0000       111.82       111.82       0.0000    
  3898.425325       1.0000       56.759       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       51.079       0.0000       139.71       139.71       0.0000    
  3898.727246       1.0000       56.759       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       221.72       221.72       0.0000    
  3898.804120       1.0000       56.759       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       245.84       245.84       0.0000    
  3898.957866       1.0000       56.759       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       299.84       299.84       0.0000    
  3899.019365       1.0000       56.759       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       320.30       320.30       0.0000    
  3899.043965       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       327.48       327.48       0.0000    
  3899.093164       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       341.84       341.84       0.0000    
  3899.112843       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       347.58       347.58       0.0000    
  3899.152202       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       359.07       359.07       0.0000    
  3899.167946       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       363.66       363.66       0.0000    
  3899.174243       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       365.50       365.50       0.0000    
  3899.186838       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       369.18       369.18       0.0000    
  3899.212028       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       374.98       374.98       0.0000    
  3899.262408       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       383.21       383.21       0.0000    
  3899.282560       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       386.50       386.50       0.0000    
  3899.322864       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       393.08       393.08       0.0000    
  3899.403471       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       405.79       405.79       0.0000    
  3899.435714       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       406.91       406.91       0.0000    
  3899.448612       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       407.36       407.36       0.0000    
  3899.474406       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       408.25       408.25       0.0000    
  3899.484724       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       408.61       408.61       0.0000    
  3899.505359       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       409.32       409.32       0.0000    
  3899.513613       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       409.61       409.61       0.0000    
  3899.530122       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       410.18       410.18       0.0000    
  3899.563139       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       411.32       411.32       0.0000    
  3899.576346       1.0000       56.758       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       411.78       411.78       0.0000    
  3899.602759       1.0000       56.758       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       412.34       412.34       0.0000    
  3899.655586       1.0000       56.758       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       407.37       407.37       0.0000    
  3899.761240       1.0000       56.758       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       397.44       397.44       0.0000    
  3899.803502       1.0000       56.758       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       393.00       393.00       0.0000    
  3899.888025       1.0000       56.758       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       373.77       373.77       0.0000    
  3900.057071       1.0000       56.758       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       330.78       330.78       0.0000    
  3900.124690       1.0000       56.757       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       310.04       310.04       0.0000    
  3900.259927       1.0000       56.757       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       269.45       269.45       0.0000    
  3900.530401       1.0000       56.757       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       196.95       196.95       0.0000    
  3900.932008       1.0000       56.757       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      2.20376E-19  2.51079E-18   122.55       122.55       0.0000    
  3901.405493       1.0000       56.754       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      1.28953E-23  1.36025E-19   86.881       86.881       0.0000    
  3902.042511       1.0000       56.754       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      5.05089E-24  6.36535E-21   72.019       72.019       0.0000    
  3902.086067       1.0000       56.757       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      3.68544E-25  4.13999E-21   71.804       71.804       0.0000    
  3902.173178       1.0000       56.759       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      3.00650E-25  1.56553E-21   71.373       71.373       0.0000    
  3902.208022       1.0000       56.759       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       71.240       71.240       0.0000    
  3902.277711       1.0000       56.759       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       71.240       71.240       0.0000    
  3902.417089       1.0000       56.759       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       71.240       71.240       0.0000    
  3902.472841       1.0000       56.759       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       71.240       71.240       0.0000    
  3902.584343       1.0000       56.759       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       71.240       71.240       0.0000    
  3902.807348       1.0000       56.759       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      1.33258E-23  2.13212E-23   71.276       71.276       0.0000    
  3903.253357       1.0000       56.759       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      1.83393E-18  2.18969E-20   76.518       76.518       0.0000    
  3903.395115       1.0000       56.758       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      7.49235E-21  1.47225E-19   80.024       80.024       0.0000    
  3903.678629       1.0000       56.758       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      1.94369E-18  7.47175E-18   90.572       90.572       0.0000    
  3904.198523       1.0000       56.758       37.839       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      2.81721E-20  7.44295E-19   141.28       141.28       0.0000    
  3904.666088       1.0000       56.757       37.838       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      2.93688E-18  9.49120E-19   247.85       247.85       0.0000    
  3905.228985       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      2.55833E-19  2.04110E-19   438.60       438.60       0.0000    
  3905.868988       1.0000       56.749       37.832       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      1.15195E-19  6.86758E-18   606.57       606.57       0.0000    
  3906.124989       1.0000       56.749       37.832       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       629.78       629.78       0.0000    
  3906.636990       1.0000       56.749       37.833       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       556.60       556.60       0.0000    
  3906.784814       1.0000       56.749       37.833       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       511.25       511.25       0.0000    
  3906.843944       1.0000       56.749       37.833       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       488.77       488.77       0.0000    
  3906.962203       1.0000       56.749       37.833       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       440.79       440.79       0.0000    
  3907.009506       1.0000       56.748       37.832       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       421.42       421.42       0.0000    
  3907.028428       1.0000       56.744       37.830       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       413.37       413.37       0.0000    
  3907.066271       1.0000       56.742       37.828       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       397.27       397.27       0.0000    
  3907.081408       1.0000       56.742       37.828       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       390.83       390.83       0.0000    
  3907.111682       1.0000       56.742       37.828       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       377.94       377.94       0.0000    
  3907.123792       1.0000       56.742       37.828       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       372.79       372.79       0.0000    
  3907.148011       1.0000       56.741       37.828       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       362.49       362.49       0.0000    
  3907.157699       1.0000       56.741       37.828       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       358.37       358.37       0.0000    
  3907.177075       1.0000       56.741       37.829       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       350.12       350.12       0.0000    
  3907.184825       1.0000       56.741       37.829       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       346.83       346.83       0.0000    
  3907.200325       1.0000       56.741       37.830       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       340.25       340.25       0.0000    
  3907.206526       1.0000       56.741       37.830       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       338.04       338.04       0.0000    
  3907.218926       1.0000       56.741       37.831       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       333.63       333.63       0.0000    
  3907.243727       1.0000       56.741       37.832       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000      1.20500E-15   324.79       324.79       0.0000    
  3907.293328       1.0000       56.741       37.832       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000      1.55169E-15   307.13       307.13       0.0000    
  3907.313169       1.0000       56.741       37.832       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       300.06       300.06       0.0000    
  3907.352850       1.0000       56.741       37.832       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       285.92       285.92       0.0000    
  3907.368722       1.0000       56.741       37.833       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       280.27       280.27       0.0000    
  3907.400467       1.0000       56.742       37.833       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       269.00       269.00       0.0000    
  3907.463957       1.0000       56.742       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      4.12882E-16   0.0000       251.41       251.41       162.28    
  3907.590937       1.0000       56.742       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      4.21614E-15  5.27832E-17   216.23       216.23       150.41    
  3907.641729       1.0000       56.742       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000      1.67382E-15   0.0000       205.46       205.46       144.55    
  3907.743312       1.0000       56.742       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       185.36       185.36       132.34    
  3907.946480       1.0000       56.742       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       156.75       156.75       104.01    
  3908.352815       1.0000       56.747       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       48.404      5.14623E-16  1.00706E-15   142.48       142.48       48.404    
  3908.515349       1.0000       56.748       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       31.951       0.0000       0.0000       142.48       142.48       31.951    
  3908.840417       1.0000       56.748       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       9.0641       0.0000       0.0000       142.28       142.28       9.0641    
  3909.490553       1.0000       56.740       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       130.44       130.44       0.0000    
  3910.545835       1.0000       56.744       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       82.021       82.021       0.0000    
  3911.000000       1.0000       56.750       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       78.732       78.732       0.0000    
  3911.000000       1.0000       56.750       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       71.240       71.240       0.0000    
  3912.032890       1.0000       56.757       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       71.240       71.240       0.0000    
  3912.301422       1.0000       56.753       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       71.240       71.240       0.0000    
  3912.301422       1.0000       56.753       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       71.240       71.240       0.0000    
  3913.127734       1.0000       56.753       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       127.33       0.0000       71.240       71.240       0.0000    
  3913.911483       1.0000       56.753       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       319.70       0.0000       71.240       71.240       0.0000    
  3915.411483       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       351.28       147.50       80.543       80.543       0.0000    
  3915.711483       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       340.89       221.24       92.035       92.035       0.0000    
  3916.311483       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       238.91       214.00       163.00       163.00       18.127    
  3916.534238       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       181.37       176.76       212.62       212.62       36.586    
  3916.623340       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       154.58       155.55       235.37       235.37       45.538    
  3916.801543       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       83.289       87.037       287.42       287.42       66.998    
  3917.157951       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       387.56       387.56       0.0000    
  3917.771290       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       401.17       401.17       0.0000    
